subfigure	H	domain	xmin	density
B	Loops	Eukaryota	3.01971428571429	0.000134951166846354
B	Loops	Eukaryota	3.03085714285714	7.45928875181343e-05
B	Loops	Eukaryota	3.042	3.24037747176679e-05
B	Loops	Eukaryota	3.05314285714286	1.53550744464386e-05
B	Loops	Eukaryota	3.06428571428571	6.65833789929359e-06
B	Loops	Eukaryota	3.07542857142857	2.13999625503498e-06
B	Loops	Eukaryota	3.08657142857143	7.90661776460997e-07
B	Loops	Eukaryota	3.09771428571429	1.26445651458429e-07
B	Loops	Eukaryota	3.10885714285714	2.2730188561076e-07
B	Loops	Eukaryota	3.12	1.34078978907096e-07
B	Loops	Eukaryota	3.13114285714286	1.60883086448066e-07
B	Loops	Eukaryota	3.14228571428571	3.44502080747086e-07
B	Loops	Eukaryota	3.15342857142857	3.60356737772279e-07
B	Loops	Eukaryota	3.16457142857143	4.02613738340432e-08
B	Loops	Eukaryota	3.17571428571429	4.94049560703609e-08
B	Loops	Eukaryota	3.18685714285714	3.51832196426003e-08
B	Loops	Eukaryota	3.198	1.20330063236408e-08
B	Loops	Eukaryota	3.20914285714286	1.63419716487807e-08
B	Loops	Eukaryota	3.22028571428571	2.16186557827804e-08
B	Loops	Eukaryota	3.23142857142857	2.39140051131737e-08
B	Loops	Eukaryota	3.24257142857143	2.93157781822863e-09
B	Loops	Eukaryota	3.25371428571429	8.09667587595423e-10
B	Loops	Eukaryota	3.26485714285714	1.27031488649592e-09
B	Loops	Eukaryota	3.276	3.56353134080702e-10
B	Loops	Eukaryota	3.28714285714286	2.95069864811411e-10
B	Loops	Eukaryota	3.29828571428571	0
B	Loops	Eukaryota	3.30942857142857	0
B	Loops	Eukaryota	3.32057142857143	0
B	Loops	Eukaryota	3.33171428571429	0
B	Loops	Eukaryota	3.34285714285714	0
B	Loops	Eukaryota	3.354	0
B	Loops	Eukaryota	3.36514285714286	0
B	Loops	Eukaryota	3.37628571428571	0
B	Loops	Eukaryota	3.38742857142857	0
B	Loops	Eukaryota	3.39857142857143	0
B	Loops	Eukaryota	3.40971428571429	9.21271938181872e-11
B	Loops	Eukaryota	3.42085714285714	3.27833974041288e-11
B	Loops	Eukaryota	3.432	0
B	Loops	Eukaryota	3.44314285714286	0
B	Loops	Eukaryota	3.45428571428571	0
B	Loops	Eukaryota	3.46542857142857	0
B	Loops	Eukaryota	3.47657142857143	0
B	Loops	Eukaryota	3.48771428571429	0
B	Loops	Eukaryota	3.49885714285714	0
B	Loops	Eukaryota	3.51	0
B	Loops	Eukaryota	3.52114285714286	0
B	Loops	Eukaryota	3.53228571428571	0
B	Loops	Eukaryota	3.54342857142857	0
B	Loops	Eukaryota	3.55457142857143	0
B	Loops	Eukaryota	3.56571428571429	0
B	Loops	Eukaryota	3.57685714285714	0
B	Loops	Eukaryota	3.588	0
B	Loops	Eukaryota	3.59914285714286	0
B	Loops	Eukaryota	3.61028571428571	0
B	Loops	Eukaryota	3.62142857142857	0
B	Loops	Eukaryota	3.63257142857143	0
B	Loops	Eukaryota	3.64371428571429	0
B	Loops	Eukaryota	3.65485714285714	0
B	Loops	Eukaryota	3.666	0
B	Loops	Eukaryota	3.67714285714286	0
B	Loops	Eukaryota	3.68828571428571	0
B	Loops	Eukaryota	3.69942857142857	0
B	Loops	Eukaryota	3.71057142857143	0
B	Voids	Archaea	0	5.618979463894e-05
B	Voids	Archaea	0.00889955357142857	5.98491612586615e-07
B	Voids	Archaea	0.0177991071428571	1.71560450706309e-05
B	Voids	Archaea	0.0266986607142857	5.13027774049856e-06
B	Voids	Archaea	0.0355982142857143	5.46601786497643e-06
B	Voids	Archaea	0.0444977678571429	7.78139027950134e-06
B	Voids	Archaea	0.0533973214285714	1.64537970855239e-05
B	Voids	Archaea	0.062296875	4.02511084052817e-06
B	Voids	Archaea	0.0711964285714286	2.64927365199694e-05
B	Voids	Archaea	0.0800959821428571	4.30167888364421e-06
B	Voids	Archaea	0.0889955357142857	4.01146950420748e-06
B	Voids	Archaea	0.0978950892857143	1.05375372995943e-05
B	Voids	Archaea	0.106794642857143	6.24630989003647e-06
B	Voids	Archaea	0.115694196428571	6.09649602450104e-06
B	Voids	Archaea	0.12459375	1.46605742621545e-05
B	Voids	Archaea	0.133493303571429	5.67151150239055e-06
B	Voids	Archaea	0.142392857142857	9.33720356296935e-06
B	Voids	Archaea	0.151292410714286	1.7447043687855e-05
B	Voids	Archaea	0.160191964285714	1.24046309104874e-05
B	Voids	Archaea	0.169091517857143	2.33845317144438e-05
B	Voids	Archaea	0.177991071428571	1.76172957380419e-05
B	Voids	Archaea	0.186890625	1.97650721324867e-05
B	Voids	Archaea	0.195790178571429	2.02514941324354e-05
B	Voids	Archaea	0.204689732142857	1.88686345154978e-05
B	Voids	Archaea	0.213589285714286	3.62724665628052e-05
B	Voids	Archaea	0.222488839285714	2.06952140974905e-05
B	Voids	Archaea	0.231388392857143	3.47388983601742e-05
B	Voids	Archaea	0.240287946428571	3.18670348148939e-05
B	Voids	Archaea	0.2491875	5.09071122295186e-05
B	Voids	Archaea	0.258087053571429	4.52919494304199e-05
B	Voids	Archaea	0.266986607142857	6.57925969126465e-05
B	Voids	Archaea	0.275886160714286	5.07572399532466e-05
B	Voids	Archaea	0.284785714285714	5.45481076085313e-05
B	Voids	Archaea	0.293685267857143	6.56419368176259e-05
B	Voids	Archaea	0.302584821428571	4.85184644747443e-05
B	Voids	Archaea	0.311484375	6.4944972886953e-05
B	Voids	Archaea	0.320383928571429	7.10928429478958e-05
B	Voids	Archaea	0.329283482142857	8.54891257753434e-05
B	Voids	Archaea	0.338183035714286	0.000101790296013317
B	Voids	Archaea	0.347082589285714	5.65147634098745e-05
B	Voids	Archaea	0.355982142857143	7.5327801227804e-05
B	Voids	Archaea	0.364881696428571	0.000107633393798168
B	Voids	Archaea	0.37378125	9.66117420307272e-05
B	Voids	Archaea	0.382680803571429	0.00013449531997666
B	Voids	Archaea	0.391580357142857	0.000149712256602493
B	Voids	Archaea	0.400479910714286	0.00012122352117858
B	Voids	Archaea	0.409379464285714	0.000123379314507205
B	Voids	Archaea	0.418279017857143	0.000158447917360985
B	Voids	Archaea	0.427178571428571	0.000145302904841251
B	Voids	Archaea	0.436078125	0.000153838251662888
B	Voids	Archaea	0.444977678571429	0.000160954405351923
B	Voids	Archaea	0.453877232142857	0.000192393854191624
B	Voids	Archaea	0.462776785714286	0.000151712372914077
B	Voids	Archaea	0.471676339285714	0.000228539996922783
B	Voids	Archaea	0.480575892857143	0.000178988705069482
B	Voids	Archaea	0.489475446428572	0.000152124663738263
B	Voids	Archaea	0.498375	0.000280790643306595
B	Voids	Archaea	0.507274553571429	0.000278531488203894
B	Voids	Archaea	0.516174107142857	0.000368708597642415
B	Voids	Archaea	0.525073660714286	0.000316978723943856
B	Voids	Archaea	0.533973214285714	0.000373671489654649
B	Voids	Archaea	0.542872767857143	0.000422595145092851
B	Voids	Archaea	0.551772321428572	0.000445570206381179
B	Voids	Archaea	0.560671875	0.000463565187624909
B	Voids	Archaea	0.569571428571429	0.000449443537916466
B	Voids	Archaea	0.578470982142857	0.000577891988621597
B	Voids	Archaea	0.587370535714286	0.000656762750786602
B	Voids	Archaea	0.596270089285714	0.000618096775208984
B	Voids	Archaea	0.605169642857143	0.000552561610659651
B	Voids	Archaea	0.614069196428572	0.000742448358303011
B	Voids	Archaea	0.62296875	0.000633030742248845
B	Voids	Archaea	0.631868303571429	0.000633809590319376
B	Voids	Archaea	0.640767857142857	0.000881172044424256
B	Voids	Archaea	0.649667410714286	0.00117814026197394
B	Voids	Archaea	0.658566964285714	0.00111236323109476
B	Voids	Archaea	0.667466517857143	0.000749978580159867
B	Voids	Archaea	0.676366071428571	0.0010262183340251
B	Voids	Archaea	0.685265625	0.000959782329934926
B	Voids	Archaea	0.694165178571429	0.00102716302693199
B	Voids	Archaea	0.703064732142857	0.0013361940056913
B	Voids	Archaea	0.711964285714286	0.00101576333722564
B	Voids	Archaea	0.720863839285714	0.00146261527008467
B	Voids	Archaea	0.729763392857143	0.00125233136443625
B	Voids	Archaea	0.738662946428572	0.00142849900538438
B	Voids	Archaea	0.7475625	0.00120835808219199
B	Voids	Archaea	0.756462053571429	0.00132198438699904
B	Voids	Archaea	0.765361607142857	0.00143267787051157
B	Voids	Archaea	0.774261160714286	0.00160301405106321
B	Voids	Archaea	0.783160714285714	0.00189627067392823
B	Voids	Archaea	0.792060267857143	0.00279122022429596
B	Voids	Archaea	0.800959821428572	0.00355886800272304
B	Voids	Archaea	0.809859375	0.00321481398162965
B	Voids	Archaea	0.818758928571429	0.00339513904704999
B	Voids	Archaea	0.827658482142857	0.00262893653142499
B	Voids	Archaea	0.836558035714286	0.00301723326248592
B	Voids	Archaea	0.845457589285714	0.00209995765201273
B	Voids	Archaea	0.854357142857143	0.00204289007018335
B	Voids	Archaea	0.863256696428572	0.00215355666112674
B	Voids	Archaea	0.87215625	0.00209223699721425
B	Voids	Archaea	0.881055803571429	0.00232209044071316
B	Voids	Archaea	0.889955357142857	0.0026284799877734
B	Voids	Archaea	0.898854910714286	0.00280604237714591
B	Voids	Archaea	0.907754464285714	0.00183092321595782
B	Voids	Archaea	0.916654017857143	0.00262538646408822
B	Voids	Archaea	0.925553571428571	0.00277018877469159
B	Voids	Archaea	0.934453125	0.00296132052633131
B	Voids	Archaea	0.943352678571429	0.00250704159254451
B	Voids	Archaea	0.952252232142857	0.00376306866395931
B	Voids	Archaea	0.961151785714286	0.00373499117475826
B	Voids	Archaea	0.970051339285714	0.0025691795206366
B	Voids	Archaea	0.978950892857143	0.00368140847732005
B	Voids	Archaea	0.987850446428572	0.00455170271268042
B	Voids	Archaea	0.99675	0.0032473541891966
B	Voids	Archaea	1.00564955357143	0.00259147034451757
B	Voids	Archaea	1.01454910714286	0.00342757993118713
B	Voids	Archaea	1.02344866071429	0.00369385967912285
B	Voids	Archaea	1.03234821428571	0.00373553648517379
B	Voids	Archaea	1.04124776785714	0.00413261620038949
B	Voids	Archaea	1.05014732142857	0.00377056325618247
B	Voids	Archaea	1.059046875	0.00382991694708991
B	Voids	Archaea	1.06794642857143	0.00380173031521625
B	Voids	Archaea	1.07684598214286	0.00483452765845144
B	Voids	Archaea	1.08574553571429	0.00359575152343843
B	Voids	Archaea	1.09464508928571	0.00410272217734466
B	Voids	Archaea	1.10354464285714	0.00405264202201455
B	Voids	Archaea	1.11244419642857	0.00495341643996867
B	Voids	Archaea	1.12134375	0.0041953211778053
B	Voids	Archaea	1.13024330357143	0.00437748784583761
B	Voids	Archaea	1.13914285714286	0.00398474597878799
B	Voids	Archaea	1.14804241071429	0.00490623440635101
B	Voids	Archaea	1.15694196428571	0.00481120457630121
B	Voids	Archaea	1.16584151785714	0.00487332191010082
B	Voids	Archaea	1.17474107142857	0.00492795875952119
B	Voids	Archaea	1.183640625	0.00584120651971186
B	Voids	Archaea	1.19254017857143	0.0084735074495439
B	Voids	Archaea	1.20143973214286	0.00970049130723185
B	Voids	Archaea	1.21033928571429	0.0150047509205493
B	Voids	Archaea	1.21923883928571	0.0122657069680026
B	Voids	Archaea	1.22813839285714	0.0137446224039331
B	Voids	Archaea	1.23703794642857	0.00937161504791678
B	Voids	Archaea	1.2459375	0.0077740291779708
B	Voids	Archaea	1.25483705357143	0.00579247696552877
B	Voids	Archaea	1.26373660714286	0.00503125690728279
B	Voids	Archaea	1.27263616071429	0.00482636250148522
B	Voids	Archaea	1.28153571428571	0.00511149374630106
B	Voids	Archaea	1.29043526785714	0.00549812990515719
B	Voids	Archaea	1.29933482142857	0.00531207913101688
B	Voids	Archaea	1.308234375	0.00618198244398577
B	Voids	Archaea	1.31713392857143	0.0060379818687444
B	Voids	Archaea	1.32603348214286	0.00578951415813846
B	Voids	Archaea	1.33493303571429	0.00589342504807719
B	Voids	Archaea	1.34383258928571	0.00575624208577326
B	Voids	Archaea	1.35273214285714	0.00562597595641121
B	Voids	Archaea	1.36163169642857	0.00615670736684693
B	Voids	Archaea	1.37053125	0.00580387178964035
B	Voids	Archaea	1.37943080357143	0.00600394596903033
B	Voids	Archaea	1.38833035714286	0.00658983858719375
B	Voids	Archaea	1.39722991071429	0.00847815341501239
B	Voids	Archaea	1.40612946428571	0.00746144737975168
B	Voids	Archaea	1.41502901785714	0.00800803516056613
B	Voids	Archaea	1.42392857142857	0.0105042846135977
B	Voids	Archaea	1.432828125	0.0091028734013103
B	Voids	Archaea	1.44172767857143	0.00882153786879591
B	Voids	Archaea	1.45062723214286	0.00767577839308446
B	Voids	Archaea	1.45952678571429	0.00725517154083801
B	Voids	Archaea	1.46842633928571	0.00869849423029283
B	Voids	Archaea	1.47732589285714	0.00776390143926978
B	Voids	Archaea	1.48622544642857	0.00795173178256606
B	Voids	Archaea	1.495125	0.00777325011275327
B	Voids	Archaea	1.50402455357143	0.0075151157995843
B	Voids	Archaea	1.51292410714286	0.00800370877698385
B	Voids	Archaea	1.52182366071429	0.00899818676949833
B	Voids	Archaea	1.53072321428571	0.00874592326136133
B	Voids	Archaea	1.53962276785714	0.00819826909745388
B	Voids	Archaea	1.54852232142857	0.00785593399690307
B	Voids	Archaea	1.557421875	0.00877930897755856
B	Voids	Archaea	1.56632142857143	0.00884102966907334
B	Voids	Archaea	1.57522098214286	0.00929572624412806
B	Voids	Archaea	1.58412053571429	0.00959455084706936
B	Voids	Archaea	1.59302008928571	0.00979153888708685
B	Voids	Archaea	1.60191964285714	0.010090646174695
B	Voids	Archaea	1.61081919642857	0.00997169287192419
B	Voids	Archaea	1.61971875	0.00925614478550715
B	Voids	Archaea	1.62861830357143	0.00989404036801409
B	Voids	Archaea	1.63751785714286	0.00940164145530192
B	Voids	Archaea	1.64641741071429	0.0105564657251339
B	Voids	Archaea	1.65531696428571	0.00931288310184017
B	Voids	Archaea	1.66421651785714	0.00992268308181099
B	Voids	Archaea	1.67311607142857	0.0125437265852901
B	Voids	Archaea	1.682015625	0.0153830651875876
B	Voids	Archaea	1.69091517857143	0.015930857619662
B	Voids	Archaea	1.69981473214286	0.014782130315846
B	Voids	Archaea	1.70871428571429	0.0151356382334338
B	Voids	Archaea	1.71761383928571	0.0154945195198336
B	Voids	Archaea	1.72651339285714	0.0146718801765475
B	Voids	Archaea	1.73541294642857	0.0150683272509382
B	Voids	Archaea	1.7443125	0.0103425641406806
B	Voids	Archaea	1.75321205357143	0.00934545790724612
B	Voids	Archaea	1.76211160714286	0.0099734942596487
B	Voids	Archaea	1.77101116071429	0.00892140918482143
B	Voids	Archaea	1.77991071428571	0.00757400984798557
B	Voids	Archaea	1.78881026785714	0.00633303443659814
B	Voids	Archaea	1.79770982142857	0.00678900060943217
B	Voids	Archaea	1.806609375	0.00639798147204733
B	Voids	Archaea	1.81550892857143	0.00666238287911871
B	Voids	Archaea	1.82440848214286	0.0057658444875978
B	Voids	Archaea	1.83330803571429	0.00527565352224686
B	Voids	Archaea	1.84220758928571	0.00525650364045705
B	Voids	Archaea	1.85110714285714	0.00514954389281609
B	Voids	Archaea	1.86000669642857	0.00475078253001976
B	Voids	Archaea	1.86890625	0.00493967643947899
B	Voids	Archaea	1.87780580357143	0.00440181731669439
B	Voids	Archaea	1.88670535714286	0.0038368092810091
B	Voids	Archaea	1.89560491071429	0.00406679721863887
B	Voids	Archaea	1.90450446428571	0.00338382823962858
B	Voids	Archaea	1.91340401785714	0.00502395459220296
B	Voids	Archaea	1.92230357142857	0.00425208894181676
B	Voids	Archaea	1.931203125	0.00537571323807276
B	Voids	Archaea	1.94010267857143	0.00397743227013965
B	Voids	Archaea	1.94900223214286	0.00422958751784659
B	Voids	Archaea	1.95790178571429	0.00739478783047481
B	Voids	Archaea	1.96680133928571	0.00704116574068187
B	Voids	Archaea	1.97570089285714	0.00444124112227274
B	Voids	Archaea	1.98460044642857	0.00665350217451962
B	Voids	Archaea	1.9935	0.00546034952222359
B	Voids	Archaea	2.00239955357143	0.00527865909976711
B	Voids	Archaea	2.01129910714286	0.00359346832856607
B	Voids	Archaea	2.02019866071429	0.00479815518738208
B	Voids	Archaea	2.02909821428571	0.00488931680276602
B	Voids	Archaea	2.03799776785714	0.00691567123622859
B	Voids	Archaea	2.04689732142857	0.00573620172191005
B	Voids	Archaea	2.055796875	0.00539548009979571
B	Voids	Archaea	2.06469642857143	0.00748572889943591
B	Voids	Archaea	2.07359598214286	0.00315858794137791
B	Voids	Archaea	2.08249553571429	0.00198755815220472
B	Voids	Archaea	2.09139508928571	0.00150637262087406
B	Voids	Archaea	2.10029464285714	0.00192999533599871
B	Voids	Archaea	2.10919419642857	0.00116499013007991
B	Voids	Archaea	2.11809375	0.00107248374813372
B	Voids	Archaea	2.12699330357143	0.00117738467557751
B	Voids	Archaea	2.13589285714286	0.00119325121636328
B	Voids	Archaea	2.14479241071429	0.00130793773681007
B	Voids	Archaea	2.15369196428571	0.00102018313150901
B	Voids	Archaea	2.16259151785714	0.000908920188738253
B	Voids	Archaea	2.17149107142857	0.00102395396416975
B	Voids	Archaea	2.180390625	0.000975903303670927
B	Voids	Archaea	2.18929017857143	0.000937902637261017
B	Voids	Archaea	2.19818973214286	0.00080636961811076
B	Voids	Archaea	2.20708928571429	0.000816964662574907
B	Voids	Archaea	2.21598883928571	0.00110569141318686
B	Voids	Archaea	2.22488839285714	0.000942205196944942
B	Voids	Archaea	2.23378794642857	0.0011337238133758
B	Voids	Archaea	2.2426875	0.000690951138354182
B	Voids	Archaea	2.25158705357143	0.000683966708564824
B	Voids	Archaea	2.26048660714286	0.00059541487234211
B	Voids	Archaea	2.26938616071429	0.000637752639665661
B	Voids	Archaea	2.27828571428571	0.000560400621255817
B	Voids	Archaea	2.28718526785714	0.000539446644082181
B	Voids	Archaea	2.29608482142857	0.000469082016597817
B	Voids	Archaea	2.304984375	0.000481977744707976
B	Voids	Archaea	2.31388392857143	0.000440127446614794
B	Voids	Archaea	2.32278348214286	0.000439278153051032
B	Voids	Archaea	2.33168303571429	0.000422811898118956
B	Voids	Archaea	2.34058258928571	0.000314904068349006
B	Voids	Archaea	2.34948214285714	0.000330952834027864
B	Voids	Archaea	2.35838169642857	0.000283677950224146
B	Voids	Archaea	2.36728125	0.00027911997975951
B	Voids	Archaea	2.37618080357143	0.000217739903843175
B	Voids	Archaea	2.38508035714286	0.000209364739297579
B	Voids	Archaea	2.39397991071429	0.000144470626646302
B	Voids	Archaea	2.40287946428571	0.00011218407214515
B	Voids	Archaea	2.41177901785714	0.000172013166116067
B	Voids	Archaea	2.42067857142857	0.00011207657405839
B	Voids	Archaea	2.429578125	5.37346874555752e-05
B	Voids	Archaea	2.43847767857143	4.64353459995578e-05
B	Voids	Archaea	2.44737723214286	3.40382064583414e-05
B	Voids	Archaea	2.45627678571429	2.4964381033004e-05
B	Voids	Archaea	2.46517633928571	2.99809506569127e-05
B	Voids	Archaea	2.47407589285714	3.31600489548022e-05
B	Voids	Archaea	2.48297544642857	2.09530596636553e-05
B	Voids	Archaea	2.491875	1.76859917977572e-05
B	Voids	Archaea	2.50077455357143	3.29398052064495e-05
B	Voids	Archaea	2.50967410714286	2.19350421752591e-05
B	Voids	Archaea	2.51857366071429	3.71989083510894e-05
B	Voids	Archaea	2.52747321428571	1.28793134236516e-05
B	Voids	Archaea	2.53637276785714	1.15355178009632e-05
B	Voids	Archaea	2.54527232142857	1.11517067764808e-05
B	Voids	Archaea	2.554171875	8.70311378245006e-06
B	Voids	Archaea	2.56307142857143	9.8749689180395e-06
B	Voids	Archaea	2.57197098214286	5.3482687598052e-06
B	Voids	Archaea	2.58087053571429	5.94024460062722e-06
B	Voids	Archaea	2.58977008928571	1.30994975808762e-05
B	Voids	Archaea	2.59866964285714	1.23355249326337e-05
B	Voids	Archaea	2.60756919642857	2.04896673004209e-05
B	Voids	Archaea	2.61646875	1.95761594483442e-05
B	Voids	Archaea	2.62536830357143	1.6552019158321e-05
B	Voids	Archaea	2.63426785714286	3.37669727848745e-05
B	Voids	Archaea	2.64316741071429	1.68737522136764e-05
B	Voids	Archaea	2.65206696428571	2.62100106584747e-05
B	Voids	Archaea	2.66096651785714	8.59434013613644e-06
B	Voids	Archaea	2.66986607142857	9.18001528167446e-06
B	Voids	Archaea	2.678765625	5.41928418120876e-06
B	Voids	Archaea	2.68766517857143	4.89505993984655e-06
B	Voids	Archaea	2.69656473214286	5.17559984817315e-06
B	Voids	Archaea	2.70546428571429	5.88856825879417e-06
B	Voids	Archaea	2.71436383928571	2.55491882199646e-06
B	Voids	Archaea	2.72326339285714	1.04192312311809e-06
B	Voids	Archaea	2.73216294642857	4.44963271632614e-08
B	Voids	Archaea	2.7410625	7.64957448933617e-08
B	Voids	Archaea	2.74996205357143	3.40820641368621e-09
B	Voids	Archaea	2.75886160714286	0
B	Voids	Archaea	2.76776116071429	0
B	Voids	Archaea	2.77666071428571	0
B	Voids	Archaea	2.78556026785714	0
B	Voids	Archaea	2.79445982142857	0
B	Voids	Archaea	2.803359375	0
B	Voids	Archaea	2.81225892857143	0
B	Voids	Archaea	2.82115848214286	0
B	Voids	Archaea	2.83005803571429	0
B	Voids	Archaea	2.83895758928571	0
B	Voids	Archaea	2.84785714285714	0
B	Voids	Archaea	2.85675669642857	0
B	Voids	Archaea	2.86565625	0
B	Voids	Archaea	2.87455580357143	0
B	Voids	Archaea	2.88345535714286	0
B	Voids	Archaea	2.89235491071429	0
B	Voids	Archaea	2.90125446428571	0
B	Voids	Archaea	2.91015401785714	0
