bucket,domain,freq,weighted,h,meas
217,B,89904,70.445090711197364532217899,2,maxrep
217,E,13585,78.282195862387292689278597,2,maxrep
218,A,3918,2.246849645285075464757863,2,maxrep
218,B,83024,37.400175257766842433594355,2,maxrep
218,E,12871,94.582531120035082889907252,2,maxrep
219,A,4646,2.669359015179329728333260,2,maxrep
219,B,86935,97.438786721224704972945094,2,maxrep
219,E,14265,147.380359771529562716375477,2,maxrep
220,A,4012,2.662224134277755197435926,2,maxrep
220,B,85629,45.709302403309286948337756,2,maxrep
220,E,14737,87.049609850015344086040854,2,maxrep
221,A,2729,1.695390636981771051405120,2,maxrep
221,B,58936,36.833236818698344599135780,2,maxrep
221,E,9886,57.563395524139914782681393,2,maxrep
222,A,4601,2.190301523040091690329619,2,maxrep
222,B,93856,37.572098137704840028768238,2,maxrep
222,E,14653,108.158215162923591115299805,2,maxrep
223,A,3359,1.884035440587242059171223,2,maxrep
223,B,70853,32.126332521781840452231918,2,maxrep
223,E,11711,63.617938086781863146861198,2,maxrep
224,A,4143,2.199980307512942173301696,2,maxrep
224,B,93964,58.360002793112820250364030,2,maxrep
224,E,16358,157.487094850413937041804640,2,maxrep
225,A,2985,2.470494306858663967826864,2,maxrep
225,B,64175,33.332143466905903820591605,2,maxrep
225,E,10649,56.674219007290619852657538,2,maxrep
226,A,3011,1.497369895466906257895121,2,maxrep
226,B,75084,32.739704220192660221606275,2,maxrep
226,E,12847,301.932720114328982157533929,2,maxrep
227,A,3290,2.812005023786109279967124,2,maxrep
227,B,66513,35.416754964858093744188999,2,maxrep
227,E,11401,55.975745019075161933981323,2,maxrep
228,A,4105,2.631161118144261647173291,2,maxrep
228,B,79494,42.199527679963842424555629,2,maxrep
228,E,12360,87.394815750240074267611417,2,maxrep
229,A,3289,2.389618749825567434339996,2,maxrep
229,B,67772,56.019096692989539154083146,2,maxrep
229,E,19535,901.665455823574111426230767,2,maxrep
230,A,3458,2.346656667891388267603870,2,maxrep
230,B,73204,35.815280211690369752392940,2,maxrep
230,E,10785,64.720974479028084237576294,2,maxrep
231,A,3369,1.800011800074414215518955,2,maxrep
231,B,69170,93.323371872247377371560339,2,maxrep
231,E,10473,41.969696865815631268481084,2,maxrep
232,A,3224,1.639068735639440369784670,2,maxrep
232,B,68006,24.739747373896030854530245,2,maxrep
232,E,10756,45.575760722587529387640323,2,maxrep
233,A,1208,0.708597162016184627527186,2,maxrep
233,B,30972,10.903165094667328236921387,2,maxrep
233,E,6218,26.856501604341234648784472,2,maxrep
234,A,5189,2.902484746904269295711633,2,maxrep
234,B,105843,57.859611661373362893058825,2,maxrep
234,E,16119,147.732274316535896183247301,2,maxrep
235,A,1966,1.281589746220275791401576,2,maxrep
235,B,48712,24.168751473520437579261992,2,maxrep
235,E,8138,25.807753187700733716027410,2,maxrep
236,A,3220,1.367359909692743211461956,2,maxrep
236,B,65925,47.203965782847066011132763,2,maxrep
236,E,11424,54.174338512338662119340142,2,maxrep
237,A,3069,2.157868020171330756276136,2,maxrep
237,B,59008,34.354830827982610070554389,2,maxrep
237,E,9364,33.834797773680947696257954,2,maxrep
238,A,2906,1.550892571543307134655641,2,maxrep
238,B,61323,30.577790359818618931958832,2,maxrep
238,E,9906,43.046654638661804795292762,2,maxrep
239,A,2504,1.383116124547011581873060,2,maxrep
239,B,46648,18.736997142778386632421365,2,maxrep
239,E,8187,53.503706452087418913938995,2,maxrep
240,A,3099,1.448782492150851754458728,2,maxrep
240,B,71840,43.280581849562179039940929,2,maxrep
240,E,11106,81.637605910922509976059188,2,maxrep
241,A,3301,2.038556815201905106573881,2,maxrep
241,B,50931,20.863722554887726119140503,2,maxrep
241,E,8077,31.869309512790745552715164,2,maxrep
242,A,2595,1.709135921222337136493006,2,maxrep
242,B,54245,24.786886954273527724843690,2,maxrep
242,E,8441,55.773500728033174401454884,2,maxrep
243,A,2539,1.266786651708119857106147,2,maxrep
243,B,57814,28.942025633798803342411798,2,maxrep
243,E,8314,38.498566188559553664237593,2,maxrep
244,A,2207,1.001612296369196644435624,2,maxrep
244,B,48882,33.828171444525664951032338,2,maxrep
244,E,7661,48.956888793088186799572424,2,maxrep
245,A,2914,1.727521887106534664461000,2,maxrep
245,B,60670,31.518956901285376948455086,2,maxrep
245,E,9460,47.251986693277854189009391,2,maxrep
246,A,2141,0.849814395297324096952170,2,maxrep
246,B,42909,24.877641366520949999736399,2,maxrep
246,E,7177,34.840316596306529744248039,2,maxrep
247,A,1741,0.745697412673876566887861,2,maxrep
247,B,38487,15.016708848139004533128478,2,maxrep
247,E,6425,36.635153170566520722907769,2,maxrep
248,A,2848,1.805182925420773906766135,2,maxrep
248,B,60248,45.766314716492043038420262,2,maxrep
248,E,9889,50.315777845955033743691510,2,maxrep
249,A,2494,1.115253780564348586525580,2,maxrep
249,B,48733,16.924019985037197007487441,2,maxrep
249,E,8288,46.856276850899827495984966,2,maxrep
250,A,2542,1.402572250161308696141498,2,maxrep
250,B,56342,26.603740820349091095094680,2,maxrep
250,E,9099,60.499981647356739962329488,2,maxrep
251,A,1800,0.930598295915811894433498,2,maxrep
251,B,44335,24.314693411301221016251953,2,maxrep
251,E,6726,51.512127819100650065355099,2,maxrep
252,A,2324,1.184216527801286199723574,2,maxrep
252,B,55391,31.543856863467078435547152,2,maxrep
252,E,7393,41.954910024737168723478213,2,maxrep
253,A,1584,0.945845398153136729385787,2,maxrep
253,B,38604,21.199110110401980643625239,2,maxrep
253,E,6374,45.286859211601280236396624,2,maxrep
254,A,2102,1.956578000305205926026398,2,maxrep
254,B,46588,24.776224844241470531044310,2,maxrep
254,E,7946,57.801877854513585719218791,2,maxrep
255,A,2334,1.278136674766509321844156,2,maxrep
255,B,48081,31.027728371820156179523670,2,maxrep
255,E,7373,87.508309270101083101545322,2,maxrep
256,A,1809,1.296888547553713018007923,2,maxrep
256,B,40946,22.559069411550422098009172,2,maxrep
256,E,6996,64.977339591855672324613012,2,maxrep
257,A,1934,1.097679500318584409337180,2,maxrep
257,B,39718,27.074349391477011238692193,2,maxrep
257,E,7561,75.550854261570390516760641,2,maxrep
258,A,2141,1.307195046566681032539309,2,maxrep
258,B,40559,18.811787786579533509398340,2,maxrep
258,E,6862,74.307455886279995485867047,2,maxrep
259,A,1983,0.984244320712585127362116,2,maxrep
259,B,39977,16.259249448661346728859753,2,maxrep
259,E,7856,131.475443908618177514130784,2,maxrep
260,A,2073,0.962397874198351623389650,2,maxrep
260,B,42235,15.640530572177520727087027,2,maxrep
260,E,6735,50.701242634859183635524207,2,maxrep
261,A,1605,0.943401436205195944262798,2,maxrep
261,B,31704,17.581805649917773106022933,2,maxrep
261,E,5898,59.139048599943462583301729,2,maxrep
262,A,2027,1.061660434043433637742072,2,maxrep
262,B,43490,13.913107564532687440113598,2,maxrep
262,E,6702,69.724892581353678345761751,2,maxrep
263,A,2084,1.337825578364893542007856,2,maxrep
263,B,35034,28.036066510207726780531655,2,maxrep
263,E,6178,55.996426876366923972129137,2,maxrep
264,A,1841,0.899642764459286529641324,2,maxrep
264,B,40628,26.205775797148876330022228,2,maxrep
264,E,9148,428.819305850463377970996190,2,maxrep
265,A,1806,1.140804267526140786312396,2,maxrep
265,B,36421,23.976178906306798713251028,2,maxrep
265,E,7382,89.221419757223020369665400,2,maxrep
266,A,1745,0.881632445632401712292668,2,maxrep
266,B,39034,20.610492050783725855984862,2,maxrep
266,E,6395,97.540385886827310213728449,2,maxrep
267,A,1505,0.829418628679241618196508,2,maxrep
267,B,31720,15.479817876583318512647792,2,maxrep
267,E,6352,51.981786549941155833967180,2,maxrep
268,A,1822,1.432366623200576948032076,2,maxrep
268,B,34358,21.360834534220920991440315,2,maxrep
268,E,8554,460.789674549242251679987014,2,maxrep
269,A,1790,1.250815048885884357484834,2,maxrep
269,B,37541,11.512340954373185230765461,2,maxrep
269,E,6070,58.592490384165916184072874,2,maxrep
270,A,1600,1.236959545882242477164967,2,maxrep
270,B,35493,19.538982802789498255093683,2,maxrep
270,E,7001,105.198131218418091522245276,2,maxrep
271,A,1948,1.014406156226323608185672,2,maxrep
271,B,33735,12.510271738211120925252424,2,maxrep
271,E,5962,66.218133860031574886181859,2,maxrep
272,A,1399,0.791546684855096523985586,2,maxrep
272,B,32063,26.143843765751212874965939,2,maxrep
272,E,8025,435.094541788027725970885644,2,maxrep
273,A,1874,1.692092505226959644736504,2,maxrep
273,B,32499,16.488394486878976680292378,2,maxrep
273,E,5516,82.518550086160961609176227,2,maxrep
274,A,1556,1.060340051515590734732744,2,maxrep
274,B,29170,10.082593642477568550428472,2,maxrep
274,E,5884,131.804125015332922245883222,2,maxrep
275,A,1440,1.299846340226778489843760,2,maxrep
275,B,32154,11.164915657285863023371578,2,maxrep
275,E,5666,55.839622543565109280323562,2,maxrep
276,A,1312,0.479218930335214353940698,2,maxrep
276,B,29758,13.629932325242663090832983,2,maxrep
276,E,7345,398.437411721078917538694387,2,maxrep
277,A,1685,1.096240081369257128721243,2,maxrep
277,B,32005,16.532157900350870534787315,2,maxrep
277,E,5583,84.672092688643599554304326,2,maxrep
278,A,1577,0.814717505935905552748992,2,maxrep
278,B,30244,13.212068365502653551028282,2,maxrep
278,E,5653,135.425920011737644254312825,2,maxrep
279,A,1053,0.728532584772051168195512,2,maxrep
279,B,22962,9.169659877920321416839685,2,maxrep
279,E,4866,40.855815125017185956112010,2,maxrep
280,A,3438,1.697780856687205820965218,2,maxrep
280,B,61236,23.071039154286936598779542,2,maxrep
280,E,10948,334.997903156273903258188640,2,maxrep
281,A,109,0.118879007075430477040739,2,maxrep
281,B,3150,1.321551889519529787172949,2,maxrep
281,E,1514,31.050197612941183309516690,2,maxrep
282,A,1023,0.944900114486467824044467,2,maxrep
282,B,22056,6.267187500315005256306140,2,maxrep
282,E,5202,117.430384376703291335780491,2,maxrep
283,A,1469,0.941498678985535448142923,2,maxrep
283,B,29819,14.852050785824298396486511,2,maxrep
283,E,4875,34.555496661387185215388601,2,maxrep
284,A,1290,0.709917197544459914865650,2,maxrep
284,B,27364,11.880873743325134352957716,2,maxrep
284,E,5161,140.137348432077778819451188,2,maxrep
285,A,1495,0.850935759014051076998870,2,maxrep
285,B,26925,13.472060971504129554541043,2,maxrep
285,E,4723,62.429093786916830091222025,2,maxrep
286,A,1059,1.158545368152346807371905,2,maxrep
286,B,24512,7.543624215051666429207397,2,maxrep
286,E,5949,86.938105706638671797088414,2,maxrep
287,A,1308,0.459664086549225211002815,2,maxrep
287,B,25026,9.578849233920179575153333,2,maxrep
287,E,5653,123.630105303653324303685758,2,maxrep
288,A,1333,0.540839875903505225903511,2,maxrep
288,B,27757,8.873900784194187517550941,2,maxrep
288,E,4508,87.968315144011624341799815,2,maxrep
289,A,1232,0.944215486740800377716777,2,maxrep
289,B,25504,7.139715699822527686614471,2,maxrep
289,E,4427,55.201006518273817359491988,2,maxrep
290,A,1275,0.883187639706707919971414,2,maxrep
290,B,22872,8.970515505779261826508864,2,maxrep
290,E,4294,58.208210956363646518614960,2,maxrep
291,A,1208,1.249295448911299839680379,2,maxrep
291,B,24802,9.881965728368187152145699,2,maxrep
291,E,4319,40.938613299135157943246085,2,maxrep
292,A,1068,0.461560208559002714534426,2,maxrep
292,B,23527,11.857958874876326867906447,2,maxrep
292,E,4310,40.086787580513836531717853,2,maxrep
293,A,1067,0.420127725805639287508981,2,maxrep
293,B,24678,12.738778750144569639220515,2,maxrep
293,E,3654,35.024996131735176852088924,2,maxrep
294,A,1304,0.605231872195063695973867,2,maxrep
294,B,26554,9.800001097823098733490098,2,maxrep
294,E,4875,57.885316531346601120331603,2,maxrep
295,A,1055,0.926987767249162102663190,2,maxrep
295,B,21004,5.547163332695124330414168,2,maxrep
295,E,3629,40.766829292632407359510042,2,maxrep
296,A,1177,0.601189064090419973496420,2,maxrep
296,B,23438,14.103267093174890458040236,2,maxrep
296,E,4596,61.280129988334021014143473,2,maxrep
297,A,1286,0.618986059549953241196647,2,maxrep
297,B,25615,10.944636031987261434119355,2,maxrep
297,E,4271,33.190872736616798680225300,2,maxrep
298,A,1016,0.611904241365128198520620,2,maxrep
298,B,17710,7.032538700623105857471697,2,maxrep
298,E,3587,45.092585427039674312286494,2,maxrep
299,A,1060,0.399620600073951398045426,2,maxrep
299,B,21583,8.641219636547582690059726,2,maxrep
299,E,3578,35.534892463256658024660464,2,maxrep
300,A,1466,0.942333090036022955382771,2,maxrep
300,B,30743,13.904997386082428395973013,2,maxrep
300,E,4506,29.033192596954466851439593,2,maxrep
301,A,593,0.239984480023289770614279,2,maxrep
301,B,13026,9.424970000781193661832270,2,maxrep
301,E,2733,31.019987385643368043344432,2,maxrep
302,A,1398,1.619804107463730233557516,2,maxrep
302,B,22951,7.673630476540695694382274,2,maxrep
302,E,3569,38.000550950084276258722929,2,maxrep
303,A,996,0.537630944436904126797121,2,maxrep
303,B,18643,7.777936085016734728006171,2,maxrep
303,E,3426,27.954873554902738810680504,2,maxrep
304,A,1031,0.431000555964339786460956,2,maxrep
304,B,21731,6.462122105609015205933062,2,maxrep
304,E,3251,24.379400337763870709062704,2,maxrep
305,A,1008,0.768962604741244809742826,2,maxrep
305,B,21291,7.484435782520995526140173,2,maxrep
305,E,3124,69.870810164933454088778553,2,maxrep
306,A,861,0.600444775045193261433511,2,maxrep
306,B,19211,5.288822446078605905027235,2,maxrep
306,E,3357,24.460862750267726855006018,2,maxrep
307,A,999,0.555853928594181245612899,2,maxrep
307,B,19677,6.283262709796677765653922,2,maxrep
307,E,3102,19.558395510902947724606189,2,maxrep
308,A,1212,0.663657125989179377630255,2,maxrep
308,B,21680,8.325328242206705513317588,2,maxrep
308,E,3149,16.251628545296330843942563,2,maxrep
309,A,769,0.421790986771496632390302,2,maxrep
309,B,18215,6.921609157883191835855993,2,maxrep
309,E,2581,10.212835262251231092306474,2,maxrep
310,A,1066,0.623243057109888056832538,2,maxrep
310,B,20245,11.975530821666585757993613,2,maxrep
310,E,3544,14.820268769607348222122525,2,maxrep
311,A,296,0.140072103911370921488018,2,maxrep
311,B,8090,1.990504000569421098471205,2,maxrep
311,E,2215,11.988694015149438912788964,2,maxrep
312,A,1354,0.875584224934038155577610,2,maxrep
312,B,25638,12.054178855652516348020305,2,maxrep
312,E,3773,24.006938177554094754606265,2,maxrep
313,A,985,0.750127517037819793015397,2,maxrep
313,B,20685,12.396626795550555905374894,2,maxrep
313,E,2962,23.685378857921555077968775,2,maxrep
314,A,1005,0.361677366075117950357106,2,maxrep
314,B,17767,7.597929034915860537569492,2,maxrep
314,E,2961,13.904683407709690226112831,2,maxrep
315,A,1035,1.100999022181868652086658,2,maxrep
315,B,22149,7.800778187023330302251238,2,maxrep
315,E,3265,13.128617324326637651884451,2,maxrep
316,A,624,0.434220752715802070695153,2,maxrep
316,B,13037,5.928486670992943951387467,2,maxrep
316,E,2626,24.041464803418700964420235,2,maxrep
317,A,889,0.475866395378863679176358,2,maxrep
317,B,17509,5.113552921747925979698734,2,maxrep
317,E,3045,18.171551965889269584158222,2,maxrep
318,A,680,0.224252850797589324110326,2,maxrep
318,B,13136,4.629724159035306598095585,2,maxrep
318,E,2544,19.213079490251754052038223,2,maxrep
319,A,1272,0.936861040165822840320321,2,maxrep
319,B,18150,5.414931149035149707559989,2,maxrep
319,E,2698,16.805126439075195895811928,2,maxrep
320,A,939,0.481529165597346731576483,2,maxrep
320,B,17161,8.679944902715715240846563,2,maxrep
320,E,2827,20.526669216671519961140560,2,maxrep
321,A,605,0.219048495211246181877690,2,maxrep
321,B,12649,3.937959710631073520189869,2,maxrep
321,E,2320,16.703489840851052880953674,2,maxrep
322,A,805,0.649509232031967907297603,2,maxrep
322,B,19933,6.290932268693913309567962,2,maxrep
322,E,2892,16.323661178421274746886651,2,maxrep
323,A,379,0.268728386719827791228853,2,maxrep
323,B,9577,7.565125562481275687747626,2,maxrep
323,E,2031,6.869677818414823579466489,2,maxrep
324,A,1218,11.351591870958412083605220,2,maxrep
324,B,20997,10.988696392274283184848994,2,maxrep
324,E,2949,36.605857636835777146686341,2,maxrep
325,A,819,0.405573035581013213609303,2,maxrep
325,B,18213,6.636691361092765704417877,2,maxrep
325,E,2766,8.935758140951107618511834,2,maxrep
326,A,603,0.335082635565825135522415,2,maxrep
326,B,11449,3.827755028810181648526264,2,maxrep
326,E,2177,9.736282335408532789460861,2,maxrep
327,A,649,0.659494569436932945924533,2,maxrep
327,B,13938,3.895485037172143782740526,2,maxrep
327,E,2401,13.022656867251916020448773,2,maxrep
328,A,869,0.628885980619283791064854,2,maxrep
328,B,17447,5.892361065626141723105080,2,maxrep
328,E,2351,13.808416565170946940389124,2,maxrep
329,A,731,0.576824146606070670577828,2,maxrep
329,B,13118,4.670990988744467160345542,2,maxrep
329,E,7327,81.664198469525612353850597,2,maxrep
330,A,722,0.436247975755408711484012,2,maxrep
330,B,13071,4.156248674437110711059064,2,maxrep
330,E,2151,11.687646175042596882183454,2,maxrep
331,A,681,0.278597747196487634173877,2,maxrep
331,B,15742,4.637901055690814309135153,2,maxrep
331,E,2241,12.726105554158049132930656,2,maxrep
332,A,796,0.461669800740894577768002,2,maxrep
332,B,13395,4.225717622712768320824601,2,maxrep
332,E,2144,15.636136969593270530284825,2,maxrep
333,A,590,0.308816998173494217748867,2,maxrep
333,B,11827,3.391081183473481200150355,2,maxrep
333,E,2570,10.818132045078404848829145,2,maxrep
334,A,653,0.554576327363052730032473,2,maxrep
334,B,12404,4.948496208504230813009187,2,maxrep
334,E,2000,9.149223885940583159305304,2,maxrep
335,A,903,0.700362156082862739956255,2,maxrep
335,B,12996,7.971552379860265780259048,2,maxrep
335,E,2287,23.125875137102763118063381,2,maxrep
336,A,788,0.383559113929680607838682,2,maxrep
336,B,14786,5.985629824839330642100969,2,maxrep
336,E,2379,12.426045041906973960980083,2,maxrep
337,A,542,0.319709154555908814121040,2,maxrep
337,B,10312,2.740834107519806916865488,2,maxrep
337,E,1752,4.900815376909339169577157,2,maxrep
338,A,815,0.326416654806499657469441,2,maxrep
338,B,15632,6.264095129080153550980469,2,maxrep
338,E,2204,8.152393031620926113031887,2,maxrep
339,A,547,0.505990029444210630526365,2,maxrep
339,B,10180,3.435142699623223086140576,2,maxrep
339,E,1943,10.149806823113575198293307,2,maxrep
340,A,540,0.355652521407669962641155,2,maxrep
340,B,12522,5.454722320834110428759859,2,maxrep
340,E,2417,14.203966793842598093939582,2,maxrep
341,A,498,0.196218772044730187803384,2,maxrep
341,B,10728,2.964243701536750097454760,2,maxrep
341,E,1651,13.199239316235240861114831,2,maxrep
342,A,698,0.309500891862579017351289,2,maxrep
342,B,11928,4.396849613572887381564609,2,maxrep
342,E,2159,4.498308910223519357156803,2,maxrep
343,A,582,0.458737470766020806367780,2,maxrep
343,B,10881,3.426638350645757465428918,2,maxrep
343,E,2365,10.395241325507038388193490,2,maxrep
344,A,763,0.365323124289379860325761,2,maxrep
344,B,11589,4.946984272240935007331615,2,maxrep
344,E,1880,10.269484182571951255719134,2,maxrep
345,A,534,0.242578610063942340679988,2,maxrep
345,B,12573,3.892004728075908103333624,2,maxrep
345,E,1958,9.089152433667701287172662,2,maxrep
346,A,718,0.721693088147666475868630,2,maxrep
346,B,10757,2.833560851971462310760352,2,maxrep
346,E,2114,3.961111766835967021807046,2,maxrep
347,A,653,0.467735190603168976479472,2,maxrep
347,B,11275,11.694997551219619033438544,2,maxrep
347,E,1857,7.886279289138940128197798,2,maxrep
348,A,564,0.312562240109640446854482,2,maxrep
348,B,11720,3.891464355610682567736177,2,maxrep
348,E,1957,10.873925818022572305231556,2,maxrep
349,A,136,0.090390353133210637556281,2,maxrep
349,B,4404,1.169218825564075311010876,2,maxrep
349,E,1252,7.830198422820110251900142,2,maxrep
350,A,1768,0.954482741913274605028351,2,maxrep
350,B,28849,22.309294549233168930250767,2,maxrep
350,E,4690,33.424864758035539759792788,2,maxrep
351,A,13,0.003003772992406607469523,2,maxrep
351,B,816,0.171073227718911635319779,2,maxrep
351,E,488,0.038919562482126704697365,2,maxrep
352,A,108,0.118636120636342140083789,2,maxrep
352,B,4589,1.423995821884273699967245,2,maxrep
352,E,1302,2.132210792251535747405136,2,maxrep
353,A,510,0.184583497129671241157333,2,maxrep
353,B,10424,3.219593098525879317518202,2,maxrep
353,E,3446,25.668429693439631008972709,2,maxrep
354,A,508,0.264384582451885594922340,2,maxrep
354,B,9287,3.296637854434877493728540,2,maxrep
354,E,1587,14.133363113536025259261838,2,maxrep
355,A,609,0.306417877530531963816865,2,maxrep
355,B,10111,6.148125098801605988203686,2,maxrep
355,E,1709,2.708708349035948780612074,2,maxrep
356,A,406,0.256117761263061343798355,2,maxrep
356,B,10312,4.467433520717740477329230,2,maxrep
356,E,1851,9.013650440780663743299586,2,maxrep
357,A,379,0.230588690628305099824445,2,maxrep
357,B,7670,2.857393065271149723693265,2,maxrep
357,E,1506,4.515181496483029712539751,2,maxrep
358,A,590,0.294089598923405656438688,2,maxrep
358,B,9462,3.148212332196949541945678,2,maxrep
358,E,1712,5.301740759378787317795095,2,maxrep
359,A,513,0.291646962883238789283843,2,maxrep
359,B,11307,15.644119510532948835685921,2,maxrep
359,E,1745,9.137419224472252472373755,2,maxrep
360,A,439,0.285344573086317776662553,2,maxrep
360,B,10354,7.853870876919242701906541,2,maxrep
360,E,2361,4.637968481514267461804586,2,maxrep
361,A,315,0.173944877370247352650926,2,maxrep
361,B,6849,2.902546327937453084286232,2,maxrep
361,E,1939,16.147955449019614432113745,2,maxrep
362,A,393,0.212717775412054723346577,2,maxrep
362,B,7430,3.951830298417687418863978,2,maxrep
362,E,2111,28.357501209189896943087652,2,maxrep
363,A,547,0.340078588904732273417169,2,maxrep
363,B,9510,3.244342409075460344796722,2,maxrep
363,E,2868,20.415202338540077700265566,2,maxrep
364,A,433,0.461657884730351129900691,2,maxrep
364,B,7376,2.019817987648783446199376,2,maxrep
364,E,1685,2.930307773063716206984133,2,maxrep
365,A,345,0.297536239618837011854758,2,maxrep
365,B,6228,1.719589143668976868711500,2,maxrep
365,E,1216,3.386354520839159341766779,2,maxrep
366,A,503,0.227560566861866350153700,2,maxrep
366,B,9087,4.081810610672364344403034,2,maxrep
366,E,1384,6.835268723900815318984593,2,maxrep
367,A,407,0.240705260749834367113702,2,maxrep
367,B,7953,2.785279102909079577501399,2,maxrep
367,E,1366,7.880070460274541737053150,2,maxrep
368,A,403,0.211085366032814077083116,2,maxrep
368,B,7659,2.239068794703934913096286,2,maxrep
368,E,1304,7.438884096251988834895712,2,maxrep
369,A,448,0.167949716484578746980497,2,maxrep
369,B,6437,3.744344830572765922659381,2,maxrep
369,E,1302,6.831948451028811822295861,2,maxrep
370,A,418,0.308025426725440778855478,2,maxrep
370,B,7917,3.103540203571309784633572,2,maxrep
370,E,1291,2.844993578402440178019376,2,maxrep
371,A,321,0.415796541650945291914756,2,maxrep
371,B,8071,5.326086359596287592781598,2,maxrep
371,E,1459,9.579225262530027077326864,2,maxrep
372,A,357,0.174290136467973061504005,2,maxrep
372,B,6668,2.687643587024062319539236,2,maxrep
372,E,1646,2.339896388111306669675291,2,maxrep
373,A,341,0.146115651541948202293590,2,maxrep
373,B,6145,5.327400835502545288639887,2,maxrep
373,E,1245,8.891897422679297579621377,2,maxrep
374,A,371,0.173222984245517920858489,2,maxrep
374,B,6915,2.390868487375420530569371,2,maxrep
374,E,1920,13.563235321406169274958685,2,maxrep
375,A,357,0.248329005777374907617360,2,maxrep
375,B,7492,2.483951964026554162682010,2,maxrep
375,E,1252,5.841763484835669401720639,2,maxrep
376,A,349,0.165686357616194038328321,2,maxrep
376,B,5253,4.835618897605333301534715,2,maxrep
376,E,1153,3.618345684938327607373334,2,maxrep
377,A,365,0.208758529240287195584383,2,maxrep
377,B,7991,2.368480945671316433330696,2,maxrep
377,E,1225,8.635342638248480823556079,2,maxrep
378,A,260,0.267352665814572278221209,2,maxrep
378,B,5861,1.589018061915324462867568,2,maxrep
378,E,1375,16.797310050094050267498118,2,maxrep
379,A,328,0.147339795717863589251576,2,maxrep
379,B,6134,1.731902456897601166772434,2,maxrep
379,E,1061,3.489412981585268389603611,2,maxrep
380,A,338,0.184639673994478528036804,2,maxrep
380,B,7605,1.725592538316566946910087,2,maxrep
380,E,1186,5.966028872520207642339358,2,maxrep
381,A,376,0.176276724611747867474709,2,maxrep
381,B,5361,1.550566491558574263391188,2,maxrep
381,E,1340,6.421624293637506079315342,2,maxrep
382,A,407,0.443496137604669741849583,2,maxrep
382,B,7973,2.140970179612477660482127,2,maxrep
382,E,1231,3.045095855601258675933259,2,maxrep
383,A,129,0.123193663696878546146397,2,maxrep
383,B,3685,1.064299738019090816361337,2,maxrep
383,E,888,2.816314511472183361006683,2,maxrep
384,A,322,0.163818296986862923438402,2,maxrep
384,B,6100,2.998652970806838650606941,2,maxrep
384,E,1271,4.783041691595078624195281,2,maxrep
385,A,398,0.272188864707626155569196,2,maxrep
385,B,5787,1.340601235214437967289737,2,maxrep
385,E,1277,13.470387102667731018682941,2,maxrep
386,A,236,0.140123165054947317185956,2,maxrep
386,B,4740,1.192501824859475595483884,2,maxrep
386,E,896,0.561979381820660308112257,2,maxrep
387,A,295,0.223299541910793727274785,2,maxrep
387,B,5587,1.826456621712659653957950,2,maxrep
387,E,1136,2.567592459759047645877542,2,maxrep
388,A,300,0.214393136525391915274582,2,maxrep
388,B,6251,2.125286504237121337807019,2,maxrep
388,E,1005,2.332179706375504577312147,2,maxrep
389,A,378,0.290223021894163872854166,2,maxrep
389,B,6286,1.586303788826365015015594,2,maxrep
389,E,1113,6.677358488363970990237864,2,maxrep
390,A,217,0.101595118843482931227701,2,maxrep
390,B,4040,2.305217917561592758884947,2,maxrep
390,E,1195,1.235366969715206097351300,2,maxrep
391,A,219,0.083844913920925454284518,2,maxrep
391,B,4620,1.891170765636950606974208,2,maxrep
391,E,916,2.365737720137401673207821,2,maxrep
392,A,303,0.295861501240655735641718,2,maxrep
392,B,6073,1.947222155818398986780793,2,maxrep
392,E,900,10.378372138307957566087608,2,maxrep
393,A,244,0.108550334941444214207140,2,maxrep
393,B,3814,1.685296357156989176572083,2,maxrep
393,E,729,1.013326527047567166196043,2,maxrep
394,A,269,0.148727398557226387532509,2,maxrep
394,B,5349,1.391478589539848866154513,2,maxrep
394,E,776,3.079068328421837001389519,2,maxrep
395,A,258,0.097637441393192299292613,2,maxrep
395,B,4707,1.572386350835122219687252,2,maxrep
395,E,794,2.584231625938605925950186,2,maxrep
396,A,320,0.138776591208234047296238,2,maxrep
396,B,4532,1.186172139846246572846769,2,maxrep
396,E,739,3.375458785642513965835514,2,maxrep
397,A,177,0.226862308695232641454611,2,maxrep
397,B,3259,1.142086127341490618587147,2,maxrep
397,E,784,7.549183813936111609844403,2,maxrep
398,A,373,0.179102904577634348824263,2,maxrep
398,B,5683,1.605067442599089968591884,2,maxrep
398,E,770,1.101998609468914304018751,2,maxrep
399,A,184,0.177760050668784872064474,2,maxrep
399,B,4111,1.040482569790808928316857,2,maxrep
399,E,927,2.358875862044453521515533,2,maxrep
400,A,600,0.412730773141480604021735,2,maxrep
400,B,8497,2.757051268305133428365195,2,maxrep
400,E,1100,12.465362180815122451954296,2,maxrep
401,A,16,0.004092090168772456361959,2,maxrep
401,B,564,0.120973850055012622334658,2,maxrep
401,E,308,1.887117848187896470624672,2,maxrep
402,A,185,0.090076482668645437157986,2,maxrep
402,B,3795,0.960606191393279052808547,2,maxrep
402,E,1064,0.532845109782870597518669,2,maxrep
403,A,306,0.172479371873166604083229,2,maxrep
403,B,3882,1.135141590500571283616700,2,maxrep
403,E,648,9.963735418383706261217900,2,maxrep
404,A,168,0.051269115134917849288412,2,maxrep
404,B,3875,1.954042474654623557047096,2,maxrep
404,E,732,19.579780608284753918155778,2,maxrep
