bucket,multicell,freq,weighted,h,meas
392,t,642,10.245406608757665611093514,2,maxrep
393,f,161,0.128923132343968159234194,2,maxrep
393,t,568,0.884403394703599006961849,2,maxrep
394,f,171,0.026412523829510277759287,2,maxrep
394,t,605,3.052655804592326723630232,2,maxrep
395,f,224,0.326634832213186423963860,2,maxrep
395,t,570,2.257596793725419501986326,2,maxrep
396,f,179,0.167125045722774508569387,2,maxrep
396,t,560,3.208333739919739457266127,2,maxrep
397,f,213,0.113059407128199073539196,2,maxrep
397,t,571,7.436124406807912536305207,2,maxrep
398,f,210,0.250587645850114977301944,2,maxrep
398,t,560,0.851410963618799326716807,2,maxrep
399,f,231,1.777793759366329089449734,2,maxrep
399,t,696,0.581082102678124432065799,2,maxrep
400,f,274,0.093306055276091978187745,2,maxrep
400,t,826,12.372056125539030473766551,2,maxrep
401,f,55,0.008391417132125175978066,2,maxrep
401,t,253,1.878726431055771294646606,2,maxrep
402,f,316,0.116823187430276929081092,2,maxrep
402,t,748,0.416021922352593668437577,2,maxrep
403,f,141,0.085511290842734328646726,2,maxrep
403,t,507,9.878224127540971932571174,2,maxrep
404,f,176,0.026867930290946332327793,2,maxrep
404,t,556,19.552912677993807585827985,2,maxrep
405,f,159,0.498375597570342554645263,2,maxrep
405,t,749,6.330226880745032523185318,2,maxrep
406,f,142,0.062810685656995216129537,2,maxrep
406,t,535,1.885570285275037661945668,2,maxrep
407,f,158,0.239199420187948927493865,2,maxrep
407,t,445,4.609961629174282962612831,2,maxrep
408,f,246,0.283144687910717367373888,2,maxrep
408,t,692,93.339700066352820701860425,2,maxrep
409,f,164,0.306558733358179894154810,2,maxrep
409,t,486,5.201891658832701600409024,2,maxrep
410,f,212,0.030175274879559629722355,2,maxrep
410,t,414,2.873638255790559829842349,2,maxrep
411,f,135,0.072029081130365129956913,2,maxrep
411,t,428,0.392367300122708938899308,2,maxrep
412,f,166,0.075755134945214224686919,2,maxrep
412,t,558,0.909102413018719466581565,2,maxrep
413,f,128,0.030095662265520607862627,2,maxrep
413,t,490,40.204174932821495310924358,2,maxrep
414,f,113,0.016463754483687466203495,2,maxrep
414,t,559,1.792806514494057152528706,2,maxrep
415,f,161,0.064188308956033024622288,2,maxrep
415,t,641,1.114576675495225495039290,2,maxrep
416,f,150,0.108165990967269073140086,2,maxrep
416,t,408,4.935051415264365981249057,2,maxrep
417,f,146,0.199292666864145109220654,2,maxrep
417,t,357,4.337943678443836228808861,2,maxrep
418,f,186,0.180187288202091267379140,2,maxrep
418,t,493,12.173764563000722259957423,2,maxrep
419,f,150,0.404973517740538408788189,2,maxrep
419,t,386,1.856305335075485447905840,2,maxrep
420,f,159,0.026728954574312031967100,2,maxrep
420,t,520,4.152167078566684973633091,2,maxrep
421,f,65,0.008517845367187793620307,2,maxrep
421,t,310,0.935851322526030223188144,2,maxrep
422,f,137,0.021769217508759528503765,2,maxrep
422,t,451,3.619780238644025663245294,2,maxrep
423,f,131,0.045129176623980165133768,2,maxrep
423,t,378,4.767879923337944477348061,2,maxrep
424,f,183,0.053323492389736168720725,2,maxrep
424,t,579,1.883940399474631268327863,2,maxrep
425,f,157,0.044010029040070708344790,2,maxrep
425,t,641,2.294251038305248608890069,2,maxrep
426,f,92,0.041917430228264073937485,2,maxrep
426,t,504,0.075613921632345518451697,2,maxrep
427,f,122,0.027904693597764377146313,2,maxrep
427,t,451,0.850459721994310001864050,2,maxrep
428,f,104,0.015210170314181825712635,2,maxrep
428,t,401,1.877062080734825904090696,2,maxrep
429,f,98,0.043495410141174937183706,2,maxrep
429,t,367,0.194499083518256081150314,2,maxrep
430,f,96,0.034450481054475969738056,2,maxrep
430,t,320,0.675364979566838948959428,2,maxrep
431,f,134,0.021940017817015117132832,2,maxrep
431,t,361,1.933058645103325082929753,2,maxrep
432,f,91,0.347224996821149554696824,2,maxrep
432,t,335,0.741625504334569931683701,2,maxrep
433,f,111,0.058884605147533819274926,2,maxrep
433,t,503,5.239891975179675456889938,2,maxrep
434,f,84,0.026492446461180127498801,2,maxrep
434,t,390,1.729554610654085266277144,2,maxrep
435,f,86,0.015730047220743496389658,2,maxrep
435,t,539,0.152216521975650504182131,2,maxrep
436,f,102,0.013989675383397952293122,2,maxrep
436,t,364,1.248487258441469032062259,2,maxrep
437,f,73,0.020767879376525312882389,2,maxrep
437,t,355,2.953802821500580225569149,2,maxrep
438,f,94,0.014865840951880368312409,2,maxrep
438,t,356,2.343340153570825630261287,2,maxrep
439,f,91,0.019225840882142545455058,2,maxrep
439,t,369,0.073498636294436920223753,2,maxrep
440,f,101,0.012594012289775432792013,2,maxrep
440,t,343,0.436847965285987505893029,2,maxrep
441,f,132,0.024191956588933752872379,2,maxrep
441,t,306,0.858995891476894605336423,2,maxrep
442,f,87,0.018261788276962079398933,2,maxrep
442,t,287,2.771059973515208643536452,2,maxrep
443,f,65,0.343266963979612001908001,2,maxrep
443,t,343,3.228150884327798939816059,2,maxrep
444,f,82,0.016739278432823539586553,2,maxrep
444,t,304,3.126868999915532064348233,2,maxrep
445,f,69,0.008880799536801079288314,2,maxrep
445,t,347,1.797418771526002812420834,2,maxrep
446,f,75,0.013551767381303443964765,2,maxrep
446,t,600,1.449284107593932007913286,2,maxrep
447,f,81,0.015892883449273961593471,2,maxrep
447,t,413,1.117763318018491061249777,2,maxrep
448,f,77,0.011363940106626417730410,2,maxrep
448,t,308,1.408084900892626457778646,2,maxrep
449,f,54,0.006763948630805206116573,2,maxrep
449,t,253,0.954418468083250595215127,2,maxrep
450,f,80,0.023568731756754537581856,2,maxrep
450,t,520,2.863477334632852718104080,2,maxrep
451,f,38,0.006509772233169644592393,2,maxrep
451,t,243,2.530384796253339851500260,2,maxrep
452,f,55,0.050517760899568219598546,2,maxrep
452,t,265,0.901241759907148005174200,2,maxrep
453,f,44,0.009721389367304396794543,2,maxrep
453,t,291,0.289056468036085083675684,2,maxrep
454,f,79,0.011645393413659377992008,2,maxrep
454,t,821,1.744923257855869601459194,2,maxrep
455,f,61,0.342182142026032654447560,2,maxrep
455,t,270,1.818465187079555867553047,2,maxrep
456,f,49,0.006343818638105094309048,2,maxrep
456,t,207,2.824414965925363180966011,2,maxrep
457,f,52,0.016161192658227240554914,2,maxrep
457,t,473,2.940131919577062224960956,2,maxrep
458,f,71,0.011088851091667630707560,2,maxrep
458,t,496,2.096661723637162710641721,2,maxrep
459,f,62,0.058082891187227839820821,2,maxrep
459,t,259,3.238038771060831888751942,2,maxrep
460,f,58,0.007673554843424003535148,2,maxrep
460,t,290,0.292928841002155461464166,2,maxrep
461,f,54,0.013925459751251204041394,2,maxrep
461,t,222,0.434724685604679394863083,2,maxrep
462,f,44,0.006053124396869726894582,2,maxrep
462,t,181,0.034452989268372488200450,2,maxrep
463,f,58,0.008391959056788270707824,2,maxrep
463,t,348,2.908088873250208870187189,2,maxrep
464,f,40,0.005897950752119940204220,2,maxrep
464,t,345,0.057480139397765459308701,2,maxrep
465,f,24,0.003155642619008094386917,2,maxrep
465,t,187,3.252961231561343179962043,2,maxrep
466,f,11,0.001465452917723803977723,2,maxrep
466,t,130,0.078024203147154092361157,2,maxrep
467,f,156,0.039920715426278916327767,2,maxrep
467,t,698,4.214476434206679504730852,2,maxrep
468,f,7,0.000913599180472605886037,2,maxrep
468,t,103,0.010333241885355913715472,2,maxrep
469,f,17,0.002616298096772216218782,2,maxrep
469,t,126,1.062344252531238328393413,2,maxrep
470,f,57,0.008526459565722062299427,2,maxrep
470,t,160,0.015747399429467616749452,2,maxrep
471,f,47,0.008986923891343340191521,2,maxrep
471,t,242,0.392826788059935236295116,2,maxrep
472,f,48,0.006771234505802753185902,2,maxrep
472,t,151,2.831987600803500513764107,2,maxrep
473,f,36,0.005798538754101195991337,2,maxrep
473,t,168,1.378614993998966897149524,2,maxrep
474,f,36,0.041938973441685927235154,2,maxrep
474,t,230,5.150205321013697290769743,2,maxrep
475,f,51,0.008343708986031800877955,2,maxrep
475,t,176,1.118758702527817048936124,2,maxrep
476,f,54,0.007876057389379397363977,2,maxrep
476,t,308,0.809484325354896922454261,2,maxrep
477,f,18,0.002323255821785741569132,2,maxrep
477,t,130,0.653057387068610314701754,2,maxrep
478,f,44,0.011066222453178012542945,2,maxrep
478,t,306,1.747978931059220606223003,2,maxrep
479,f,68,0.017755608383173730755063,2,maxrep
479,t,135,0.769514492052601592453765,2,maxrep
480,f,73,0.012243626871690530224079,2,maxrep
480,t,183,0.416404863732697268066249,2,maxrep
481,f,12,0.001859217202843042864205,2,maxrep
481,t,214,0.167895067880313485422132,2,maxrep
482,f,22,0.007713542374515291568558,2,maxrep
482,t,138,6.728195859219786330385329,2,maxrep
483,f,32,0.007662023711030355623215,2,maxrep
483,t,105,0.933887828340567163223937,2,maxrep
484,f,39,0.048845692813233262625502,2,maxrep
484,t,335,2.464082246564754656766411,2,maxrep
485,f,47,0.008406194009987934617555,2,maxrep
485,t,153,0.749297610128086362301499,2,maxrep
486,f,24,0.004131562485411566594733,2,maxrep
486,t,129,0.321148482863249931333083,2,maxrep
487,f,37,0.006130506338895838048174,2,maxrep
487,t,110,0.101900545540057727421667,2,maxrep
488,f,23,0.003290484677563515061177,2,maxrep
488,t,197,0.159482801072773001203840,2,maxrep
489,f,20,0.003016263208716140060852,2,maxrep
489,t,239,6.869869559104735061283985,2,maxrep
490,f,38,0.005273127859204932963558,2,maxrep
490,t,113,0.400113304010569804137674,2,maxrep
491,f,20,0.002692736519662493902181,2,maxrep
491,t,61,1.104308729485753902448188,2,maxrep
492,f,20,0.002801735126074873155347,2,maxrep
492,t,139,0.112963903263313441953535,2,maxrep
493,f,32,0.004352970256071563289660,2,maxrep
493,t,91,0.823309652800727164688198,2,maxrep
494,f,21,0.003791795244869049516015,2,maxrep
494,t,96,0.037036311106856585146024,2,maxrep
495,f,20,0.003684262279372975828062,2,maxrep
495,t,137,0.219057318557068906405501,2,maxrep
496,f,27,0.349042634838870811441383,2,maxrep
496,t,92,4.060358884122259890295610,2,maxrep
497,f,42,0.005801813334932233970987,2,maxrep
497,t,68,0.349699666382232519283652,2,maxrep
498,f,22,0.002478160465109539023517,2,maxrep
498,t,99,0.377495612033312509887666,2,maxrep
499,f,26,0.004502814019203637513084,2,maxrep
499,t,77,0.408757110701953773821324,2,maxrep
500,f,28,0.003388689941123288383422,2,maxrep
500,t,98,0.172049323945085930760622,2,maxrep
501,f,11,0.007489711416971994976799,2,maxrep
501,t,85,0.023204565109652047421597,2,maxrep
502,f,153,1.080600702624007342794343,2,maxrep
502,t,5491,79.950416623049135657677794,2,maxrep
503,f,20,0.002799408816369530412455,2,maxrep
503,t,61,0.079589301642033190552225,2,maxrep
504,f,19,0.009406709846870245564691,2,maxrep
504,t,63,0.124303262632470053904384,2,maxrep
505,f,6,0.001002779667705330660824,2,maxrep
505,t,115,0.027001619578341642242408,2,maxrep
506,f,32,0.005203250698028733860155,2,maxrep
506,t,56,0.784310932314476333698372,2,maxrep
507,f,30,0.010019923097877917037190,2,maxrep
507,t,67,0.005541796322175345997353,2,maxrep
508,f,22,0.018510694908114182784311,2,maxrep
508,t,45,0.005080906689879780940443,2,maxrep
509,f,7,0.001085094064276974976037,2,maxrep
509,t,60,0.167765361001014047178298,2,maxrep
510,f,19,0.003489050549767408265408,2,maxrep
510,t,68,0.022801119972481687293604,2,maxrep
511,f,27,0.008693047711020523534398,2,maxrep
511,t,71,1.205149401251832448205802,2,maxrep
512,f,20,0.002672281229147525492583,2,maxrep
512,t,55,0.020186121965088691594830,2,maxrep
513,f,11,0.00244577424469288477,2,maxrep
513,t,64,0.241719298651298322134572,2,maxrep
514,f,26,1.003336419415146598241134,2,maxrep
514,t,64,0.033740502810135618733456,2,maxrep
515,f,13,0.001825548249488535248381,2,maxrep
515,t,52,0.037338798232207800374790,2,maxrep
516,f,12,0.001919246334659313691330,2,maxrep
516,t,34,0.001575185328826360336957,2,maxrep
517,f,11,0.001658847355079138471050,2,maxrep
517,t,40,0.076699338889485148777581,2,maxrep
518,f,9,0.001533632608254280437118,2,maxrep
518,t,65,0.300079788023002969593718,2,maxrep
519,f,11,0.014930089189823494610500,2,maxrep
519,t,102,1.081244877378362809229201,2,maxrep
520,f,18,0.002735375370731074053700,2,maxrep
520,t,48,0.006209051544417369434043,2,maxrep
521,f,8,0.001078247387296494891101,2,maxrep
521,t,41,0.275027930723411975852076,2,maxrep
522,f,6,0.000597629637055464576053,2,maxrep
522,t,69,0.009420039879152789885658,2,maxrep
523,f,19,0.006773804342542530444543,2,maxrep
523,t,53,0.018707638704890914857462,2,maxrep
524,f,10,0.001660906581409479373370,2,maxrep
524,t,39,0.080964687266827985376892,2,maxrep
525,f,19,0.003310498385685520551657,2,maxrep
525,t,35,0.190131522645245496585777,2,maxrep
526,f,2,0.00058487234654712865,2,maxrep
526,t,18,0.001059046409264967222295,2,maxrep
527,f,4,0.00054238190620184213,2,maxrep
527,t,32,0.207066605253829622172116,2,maxrep
528,f,10,0.001292237297235671857690,2,maxrep
528,t,49,0.045430648732125446975818,2,maxrep
529,f,10,0.001323817141102473574863,2,maxrep
529,t,48,0.103157575601467466576933,2,maxrep
530,f,19,0.063805972435318009194895,2,maxrep
530,t,42,1.414136260064937757238933,2,maxrep
531,f,4,0.000369157150871631133523,2,maxrep
531,t,27,0.001334858761255124516983,2,maxrep
532,f,17,0.002161351196129563161957,2,maxrep
532,t,79,0.112277593685909388524003,2,maxrep
533,f,6,0.000913947850567606932610,2,maxrep
533,t,53,1.070310999851981796974247,2,maxrep
534,f,10,0.001274430155147981841990,2,maxrep
534,t,16,0.004290223032575053593559,2,maxrep
535,f,5,0.00113893430432254339,2,maxrep
535,t,29,0.004729476798485289701276,2,maxrep
536,f,8,0.000824519798157826916125,2,maxrep
536,t,39,0.029837402015364558032036,2,maxrep
537,f,6,0.001568558630502416510170,2,maxrep
537,t,18,1.001022578142191758327909,2,maxrep
538,f,11,0.001343986897489545534584,2,maxrep
538,t,50,0.003338959605149854694807,2,maxrep
539,f,8,0.001400679440210650443040,2,maxrep
539,t,30,0.201375995797925741893459,2,maxrep
540,f,9,0.001070826861682271906323,2,maxrep
540,t,90,0.005970251731530884829985,2,maxrep
541,f,6,0.001023889291029983288899,2,maxrep
541,t,20,0.000973899952068366427762,2,maxrep
542,f,7,0.001159427372360070395926,2,maxrep
542,t,56,0.436902057895753461751253,2,maxrep
543,f,4,0.002148114327548481246037,2,maxrep
543,t,21,0.006064335558580266738827,2,maxrep
544,f,7,0.334226358035078350250276,2,maxrep
544,t,78,0.179115838139666000259796,2,maxrep
545,f,15,0.002473469120756620984659,2,maxrep
545,t,24,0.001404068235201324740904,2,maxrep
546,f,6,0.000687419021113550782104,2,maxrep
546,t,40,0.378892598427467313171510,2,maxrep
547,f,7,0.029185082130215682874311,2,maxrep
547,t,27,0.010056259981877947587778,2,maxrep
548,f,6,0.000909769479812447241046,2,maxrep
548,t,35,0.018010228322944530878313,2,maxrep
549,f,5,0.000573949565709620661870,2,maxrep
549,t,22,0.001090090865143578136318,2,maxrep
550,f,7,0.000670377736042826391256,2,maxrep
550,t,57,0.008617559217751275908742,2,maxrep
551,f,2,0.00025493642408571331,2,maxrep
551,t,18,0.241472068029277317541802,2,maxrep
552,f,3,0.000369943514132038682391,2,maxrep
552,t,28,0.002039701933488958107561,2,maxrep
553,f,2,0.00037800364893464045,2,maxrep
553,t,21,0.053596258168563394062484,2,maxrep
554,f,3,0.00040803573503514200,2,maxrep
554,t,129,0.091933678716638645697661,2,maxrep
555,f,8,0.000789647087010366920975,2,maxrep
555,t,17,0.337749555961973446002521,2,maxrep
556,f,4,0.00141691043149934545,2,maxrep
556,t,9,0.010591720983959374074968,2,maxrep
557,f,3,0.00056164678163658562,2,maxrep
557,t,15,0.000600898184387551010288,2,maxrep
558,f,3,0.000328431409472876395186,2,maxrep
558,t,18,0.006370222364465514281961,2,maxrep
559,f,4,0.00126429205412348934,2,maxrep
559,t,13,0.253190851878738840257448,2,maxrep
560,f,11,0.001069437362866343235177,2,maxrep
560,t,83,1.190972888523624690756188,2,maxrep
561,t,5,0.000146886678652511780008,2,maxrep
562,f,2,0.00024530256985359891,2,maxrep
562,t,14,0.000739930272740390365639,2,maxrep
563,t,18,0.000991197098655085861959,2,maxrep
564,f,9,0.009018162947512648255214,2,maxrep
564,t,20,0.167413527735223933025282,2,maxrep
565,f,3,0.000955131124428854770824,2,maxrep
565,t,83,0.050507827806266769684993,2,maxrep
566,f,5,0.000676767974808532152319,2,maxrep
566,t,13,0.000590636173398833152154,2,maxrep
567,f,3,0.00053500594075124888,2,maxrep
567,t,14,0.003265195997323337560764,2,maxrep
568,f,6,0.00102821456540074720,2,maxrep
568,t,6,0.000180646287122041171206,2,maxrep
569,f,3,0.000229890554926858192736,2,maxrep
569,t,19,0.000911436803535626689894,2,maxrep
570,f,3,0.00098966835675371524,2,maxrep
570,t,11,0.011784326938496390252196,2,maxrep
571,f,5,0.00074902691907101706,2,maxrep
571,t,89,0.014642760994697212264109,2,maxrep
572,f,1,0.000023952669525018563319,2,maxrep
572,t,10,0.000617070558682357671562,2,maxrep
573,t,20,0.507163043696487810630883,2,maxrep
574,f,2,0.000115418848362176782815,2,maxrep
574,t,10,1.000452227188514397731644,2,maxrep
575,f,3,0.00047066552524815227,2,maxrep
575,t,62,0.056820023055029674877775,2,maxrep
576,f,1,0.02564102564102564103,2,maxrep
576,t,4,0.005102418300287290287026,2,maxrep
577,f,3,0.000354885263009821896621,2,maxrep
577,t,11,0.000447233646892400647811,2,maxrep
578,f,2,0.00031408338377320711,2,maxrep
578,t,7,0.034830831969102504797173,2,maxrep
579,f,3,0.000312297491729960222278,2,maxrep
579,t,8,0.034873495151798630932674,2,maxrep
580,t,14,0.008522607616560492996239,2,maxrep
581,t,71,0.004852359184729632067429,2,maxrep
582,f,1,0.00019029495718363463,2,maxrep
582,t,12,0.000585748011439569431991,2,maxrep
583,t,13,0.288989764966172886849330,2,maxrep
584,f,4,0.000618390654311830666631,2,maxrep
584,t,3,0.000151064540240404769633,2,maxrep
585,f,3,0.00145140398878294619,2,maxrep
585,t,9,0.143174179293141380113695,2,maxrep
586,t,161,0.021301762697366514534665,2,maxrep
587,f,3,0.00052676775459486427,2,maxrep
587,t,6,0.000126368131991079473838,2,maxrep
588,f,2,0.00032106726016008388,2,maxrep
588,t,8,0.001831667854580810943267,2,maxrep
589,f,2,0.00035544547462353390,2,maxrep
589,t,14,0.500595053668277741902474,2,maxrep
590,t,6,0.000318426693778410863877,2,maxrep
591,f,3,0.000259535680227650000692,2,maxrep
591,t,10,0.341258315476269825611917,2,maxrep
592,t,34,0.050905333934876454530867,2,maxrep
593,f,3,0.00043109523120626744,2,maxrep
593,t,10,0.167335195072594038200868,2,maxrep
594,f,2,0.00057736967831184262,2,maxrep
594,t,7,0.000382553402633410648463,2,maxrep
595,f,2,0.000201620734825119271208,2,maxrep
595,t,5,0.052902296463881129681992,2,maxrep
596,t,90,1.193803873881562458959824,2,maxrep
597,f,1,0.00014180374361883154,2,maxrep
597,t,4,0.071543970222109823491464,2,maxrep
598,f,4,0.000634864907946726161606,2,maxrep
598,t,14,0.032931501306798692193711,2,maxrep
599,t,5,0.000222681230928866212749,2,maxrep
600,f,2,0.000273515933812515443319,2,maxrep
600,t,16,0.259778763338358911990903,2,maxrep
601,f,1,0.00012275963663147557,2,maxrep
601,t,5,0.000161686547064034318839,2,maxrep
602,f,2,0.00035271278168133343,2,maxrep
602,t,15,0.000661424580218093877139,2,maxrep
603,f,2,0.000215244474770068515131,2,maxrep
603,t,4,1.000100735719105108082072,2,maxrep
604,f,3,0.00057072099528871769,2,maxrep
604,t,11,0.051570279009408263879484,2,maxrep
605,t,5,0.034739331862976669553156,2,maxrep
606,f,3,0.000496019306637752053000,2,maxrep
606,t,22,0.003809366653989931525507,2,maxrep
607,t,4,0.000246662464309208337882,2,maxrep
608,t,5,0.000208596496429710561806,2,maxrep
609,f,3,0.000586581083389800024241,2,maxrep
609,t,9,0.038919540453522267555717,2,maxrep
610,t,6,0.300124168739553296719609,2,maxrep
611,t,5,0.011221566282535690287391,2,maxrep
612,f,2,0.00026157079494298963,2,maxrep
612,t,9,0.001990125072757142556324,2,maxrep
613,t,5,0.007745898237420565879513,2,maxrep
614,t,10,0.002595138359341908575876,2,maxrep
615,t,8,0.000383414875810869208336,2,maxrep
616,f,2,0.00034197973758294858,2,maxrep
616,t,9,0.002511237979416490061910,2,maxrep
617,f,7,0.001520624862108688181190,2,maxrep
617,t,7,0.000334915257919443148165,2,maxrep
618,t,3,0.000123327402085783328005,2,maxrep
619,f,1,0.00016265452179570592,2,maxrep
619,t,4,0.000237475206980154573568,2,maxrep
620,f,2,0.000172983922487825122842,2,maxrep
620,t,151,0.017567800721205843715008,2,maxrep
621,f,2,0.000193643000560520165357,2,maxrep
621,t,9,0.000385094097740778871165,2,maxrep
622,t,3,0.008794225767848649111573,2,maxrep
623,f,1,0.00022552999548940009,2,maxrep
623,t,6,0.000255800423441798642426,2,maxrep
624,t,3,0.000108249288804967928083,2,maxrep
625,t,8,0.031802823655714233909247,2,maxrep
626,t,5,0.000084695070742432899423,2,maxrep
627,f,5,0.000756246140488699523574,2,maxrep
627,t,1,0.000070541760722347629797,2,maxrep
628,f,1,0.00033557046979865772,2,maxrep
628,t,2,0.000098430787578735500417,2,maxrep
629,t,5,0.166779531109203349175438,2,maxrep
630,f,1,0.00011060723371308484,2,maxrep
630,t,4,0.000269221942894223659468,2,maxrep
631,f,1,0.00024485798237022527,2,maxrep
631,t,2,0.000071709360078665264343,2,maxrep
632,f,1,0.00010676916506512919,2,maxrep
632,t,49,0.004773514529522298201358,2,maxrep
633,f,1,0.000088912598915266293234,2,maxrep
633,t,5,0.000173587376447008109309,2,maxrep
634,t,6,0.333646398185980417206135,2,maxrep
635,t,3,0.000134919329810530602257,2,maxrep
636,t,1,0.20000000000000000000,2,maxrep
637,t,5,0.000339155708410588557859,2,maxrep
638,t,9,0.001889873516278687726713,2,maxrep
639,f,1,0.00012944983818770227,2,maxrep
639,t,2,0.000109864523384718654148,2,maxrep
640,t,3,0.011145884152012040179323,2,maxrep
641,f,1,0.000095038965976050180574,2,maxrep
641,t,6,0.003522486966353000679916,2,maxrep
643,f,1,0.00015946420028703556,2,maxrep
643,t,4,0.000303189145961506344936,2,maxrep
644,t,5,0.000165249802859127890445,2,maxrep
645,t,3,0.001942712280259255179384,2,maxrep
646,t,6,1.000256140528359973083006,2,maxrep
647,t,2,0.000063748102669616665073,2,maxrep
648,f,2,0.000239844228766267803000,2,maxrep
648,t,3,0.000088065436751110457825,2,maxrep
649,t,10,0.034956165522148330528206,2,maxrep
650,t,8,0.003720442976072499600365,2,maxrep
652,f,1,0.00022036139268400176,2,maxrep
652,t,4,0.000211555070254491631130,2,maxrep
653,t,1,0.20000000000000000000,2,maxrep
654,f,1,0.00012275963663147557,2,maxrep
654,t,3,0.003471588791853482044019,2,maxrep
655,t,4,0.000143862265333893853850,2,maxrep
656,f,2,0.00029294624594433103,2,maxrep
656,t,5,0.000141199539440838678414,2,maxrep
658,t,4,0.095639325359383627792752,2,maxrep
659,f,1,0.00029612081729345573,2,maxrep
659,t,2,0.000115258481147531264732,2,maxrep
660,f,1,0.000091174325309992706054,2,maxrep
660,t,6,0.000242575987250991708480,2,maxrep
661,f,1,0.00013087292239235702,2,maxrep
661,t,1,0.000045343248390314682144,2,maxrep
662,t,6,1.066864256528298700268752,2,maxrep
663,f,1,0.000066146315650218282842,2,maxrep
663,t,7,0.000343681737627786226401,2,maxrep
664,t,3,0.002899188514111331876031,2,maxrep
665,f,1,0.00022815423226100844,2,maxrep
666,t,3,0.000188150146351202789779,2,maxrep
667,f,1,0.01020408163265306122,2,maxrep
667,t,5,0.128464846229457200689416,2,maxrep
668,t,5,0.000195728977153607831931,2,maxrep
669,t,3,0.000114512978971917439857,2,maxrep
670,t,2,0.000054231968212970615906,2,maxrep
671,t,6,0.020498025584754009578322,2,maxrep
672,t,2,0.000187830188386764806532,2,maxrep
673,t,4,0.351599815628563827708631,2,maxrep
674,t,1,0.000065333856004181366784,2,maxrep
675,t,3,0.001958192908952339301920,2,maxrep
677,t,7,0.200333299779301129137463,2,maxrep
679,f,1,0.000096767950454809367138,2,maxrep
679,t,6,0.105428996485046845131414,2,maxrep
680,t,2,0.011033372625068126797242,2,maxrep
681,f,2,0.00026751430356883208,2,maxrep
681,t,3,0.000108440345952543243528,2,maxrep
682,t,1,0.50000000000000000000,2,maxrep
683,t,4,0.000201638292933611745192,2,maxrep
684,t,12,0.017956009055936948217084,2,maxrep
686,t,4,1.500051808102787275929955,2,maxrep
687,f,1,0.00011904761904761905,2,maxrep
687,t,1,0.000058865081233812102661,2,maxrep
688,t,8,0.028953994901195215960824,2,maxrep
689,f,4,0.000759391908610227321148,2,maxrep
689,t,1,0.01098901098901098901,2,maxrep
690,t,7,0.006781124743771368713820,2,maxrep
691,t,1,0.000007285974499089253188,2,maxrep
692,t,5,0.008049333372572657145791,2,maxrep
694,f,1,0.00013342228152101401,2,maxrep
694,t,3,0.189428247065134673204444,2,maxrep
696,t,6,0.002470775823398513386780,2,maxrep
700,f,1,0.000063673989175421840178,2,maxrep
700,t,2,0.000054974144160497118948,2,maxrep
703,t,2,0.166737679306916631163680,2,maxrep
704,f,1,0.00119617224880382775,2,maxrep
705,t,2,0.010019742557055989891811,2,maxrep
706,f,1,0.000041030690956835713113,2,maxrep
713,f,1,0.000083998320033599328013,2,maxrep
716,t,2,0.000078442305052803342369,2,maxrep
718,f,1,0.00012275963663147557,2,maxrep
718,t,2,0.000084806736551600271575,2,maxrep
724,t,1,0.000053625053625053625054,2,maxrep
726,t,2,0.00428265524625267666,2,maxrep
728,f,1,0.00014068655036578503,2,maxrep
730,t,1,0.000073529411764705882353,2,maxrep
731,t,1,0.00826446280991735537,2,maxrep
733,t,2,0.000125238595791767333686,2,maxrep
734,t,1,0.000029784065524944154877,2,maxrep
735,f,1,0.00010129659643435981,2,maxrep
739,t,1,0.000021097491508259667925,2,maxrep
741,f,1,0.00119617224880382775,2,maxrep
743,t,3,0.002215204285089704132246,2,maxrep
744,t,1,0.01041666666666666667,2,maxrep
747,t,1,0.000065919578114700065920,2,maxrep
749,t,1,0.000036701288215216354094,2,maxrep
751,f,1,0.00119617224880382775,2,maxrep
752,t,1,0.000027272479341096899119,2,maxrep
759,t,1,0.01492537313432835821,2,maxrep
763,t,1,0.01408450704225352113,2,maxrep
764,t,1,0.00214132762312633833,2,maxrep
765,t,1,0.000083738067325406129627,2,maxrep
767,t,1,0.04545454545454545455,2,maxrep
769,t,1,0.000056100981767180925666,2,maxrep
775,t,1,0.000083738067325406129627,2,maxrep
786,t,1,0.000053199978720008511997,2,maxrep
801,t,2,0.000164736181094215766798,2,maxrep
815,t,1,0.000065333856004181366784,2,maxrep
816,t,1,0.000073599764480753661588,2,maxrep
819,f,1,0.00011079104808331487,2,maxrep
821,f,1,0.00012268433321064900,2,maxrep
827,t,1,0.000079051383399209486166,2,maxrep
834,t,1,0.000065333856004181366784,2,maxrep
870,f,1,0.00015743073047858942,2,maxrep
874,t,2,0.000137593533984813638796,2,maxrep
882,t,1,0.000065333856004181366784,2,maxrep
905,t,1,0.000042477274658057939003,2,maxrep
931,f,1,0.000092686996014459171378,2,maxrep
947,t,1,0.000065333856004181366784,2,maxrep
1001,t,1,0.000057067853678023169549,2,maxrep
1,f,2,0.00024551761842400781,1,richness
2,t,1,0.00011807769512339119,1,richness
4,f,2,0.24761904761904761905,1,richness
6,f,1,0.000089293686936333601214,1,richness
7,f,2,0.00032180597191619375,1,richness
8,f,2,0.00649557788064496171,1,richness
9,f,5,0.031495156070493256163511,1,richness
10,f,2,0.000211130353338136213511,1,richness
